metadataName,scanName,itemName,id,metadataId,itemId,type,description,line,column,severity,rule,category,engine,url,problem,name,label,createdAt,updatedAt
11855,12909,355249674,150386916,11855,355249674,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2092,unarchiveAlgoSelectionScreen.js,unarchiveAlgoSelectionScreen,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249674,150386917,11855,355249674,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2093,unarchiveAlgoSelectionScreen.js,unarchiveAlgoSelectionScreen,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249676,150386918,11855,355249676,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2094,unarchiveAlgoSelectionScreenPo.js,unarchiveAlgoSelectionScreenPo,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249676,150386919,11855,355249676,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2095,unarchiveAlgoSelectionScreenPo.js,unarchiveAlgoSelectionScreenPo,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249679,150386920,11855,355249679,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2096,undoPolicyRecords.js,undoPolicyRecords,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249679,150386921,11855,355249679,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2097,undoPolicyRecords.js,undoPolicyRecords,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249681,150386922,11855,355249681,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2098,undoPolicyRecordsPo.js,undoPolicyRecordsPo,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249681,150386923,11855,355249681,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2099,undoPolicyRecordsPo.js,undoPolicyRecordsPo,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249684,150386924,11855,355249684,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2100,unmergableStageDialog.js,unmergableStageDialog,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249684,150386925,11855,355249684,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2101,unmergableStageDialog.js,unmergableStageDialog,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249688,150386926,11855,355249688,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2102,unmergeableWorkItemsDialog.js,unmergeableWorkItemsDialog,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249688,150386927,11855,355249688,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2103,unmergeableWorkItemsDialog.js,unmergeableWorkItemsDialog,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249692,150386928,11855,355249692,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2104,usage.js,usage,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249692,150386929,11855,355249692,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2105,usage.js,usage,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249694,150386930,11855,355249694,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2106,usageUtils.js,usageUtils,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249694,150386931,11855,355249694,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2107,usageUtils.js,usageUtils,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249696,150386932,11855,355249696,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2108,util.js,util,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249696,150386933,11855,355249696,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2109,util.js,util,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249699,150386934,11855,355249699,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2110,utilityChevron.js,utilityChevron,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249699,150386935,11855,355249699,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2111,utilityChevron.js,utilityChevron,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249701,150386936,11855,355249701,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2112,utils.js,utils,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249701,150386937,11855,355249701,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2113,utils.js,utils,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249706,150386938,11855,355249706,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2114,validatingPromoteOptions.js,validatingPromoteOptions,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249706,150386939,11855,355249706,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2115,validatingPromoteOptions.js,validatingPromoteOptions,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249711,150386940,11855,355249711,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2116,validationPromoteButtons.js,validationPromoteButtons,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249711,150386941,11855,355249711,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2117,validationPromoteButtons.js,validationPromoteButtons,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249717,150386942,11855,355249717,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2118,vcsAuthDialog.js,vcsAuthDialog,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249717,150386943,11855,355249717,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2119,vcsAuthDialog.js,vcsAuthDialog,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249722,150386944,11855,355249722,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2120,vcsAuthDialogFooter.js,vcsAuthDialogFooter,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249722,150386945,11855,355249722,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2121,vcsAuthDialogFooter.js,vcsAuthDialogFooter,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249727,150386946,11855,355249727,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2122,vcsSyncErrorDialog.js,vcsSyncErrorDialog,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249727,150386947,11855,355249727,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2123,vcsSyncErrorDialog.js,vcsSyncErrorDialog,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249732,150386948,11855,355249732,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2124,vcsValidationResult.js,vcsValidationResult,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249732,150386949,11855,355249732,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2125,vcsValidationResult.js,vcsValidationResult,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249738,150386950,11855,355249738,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2126,versionNameInput.js,versionNameInput,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249738,150386951,11855,355249738,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2127,versionNameInput.js,versionNameInput,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249743,150386952,11855,355249743,lwc,Imports should be sorted alphabetically.,3,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2128,viewAccountRecord.js,viewAccountRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249743,150386953,11855,355249743,lwc,Imports should be sorted alphabetically.,6,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2129,viewAccountRecord.js,viewAccountRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249743,150386954,11855,355249743,lwc,Expected 'this' to be used by class getter 'fields'.,13,3,2,class-methods-use-this,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/class-methods-use-this,2130,viewAccountRecord.js,viewAccountRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249743,150386955,11855,355249743,lwc,Expected object keys to be in ascending order. 'fields' should be before 'recordId'.,17,45,2,sort-keys,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-keys,2131,viewAccountRecord.js,viewAccountRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249750,150386956,11855,355249750,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2132,viewAnalyses.js,viewAnalyses,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249750,150386957,11855,355249750,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2133,viewAnalyses.js,viewAnalyses,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249753,150386958,11855,355249753,lwc,'api' is defined but never used.,1,28,2,no-unused-vars,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-vars,2134,viewAttachmentsWithApex.js,viewAttachmentsWithApex,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249753,150386959,11855,355249753,lwc,'wire' is defined but never used.,1,40,2,no-unused-vars,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-vars,2135,viewAttachmentsWithApex.js,viewAttachmentsWithApex,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249753,150386960,11855,355249753,lwc,Unexpected string concatenation.,10,27,2,prefer-template,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/prefer-template,2136,viewAttachmentsWithApex.js,viewAttachmentsWithApex,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249753,150386961,11855,355249753,lwc,Unexpected console statement.,13,9,2,no-console,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-console,2137,viewAttachmentsWithApex.js,viewAttachmentsWithApex,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249756,150386962,11855,355249756,lwc,Imports should be sorted alphabetically.,3,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2138,viewCaseRecord.js,viewCaseRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249756,150386963,11855,355249756,lwc,Expected 'this' to be used by class getter 'fields'.,10,3,2,class-methods-use-this,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/class-methods-use-this,2139,viewCaseRecord.js,viewCaseRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249756,150386964,11855,355249756,lwc,Expected object keys to be in ascending order. 'fields' should be before 'recordId'.,14,45,2,sort-keys,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-keys,2140,viewCaseRecord.js,viewCaseRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249760,150386965,11855,355249760,lwc,Imports should be sorted alphabetically.,3,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2141,viewContactRecord.js,viewContactRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249760,150386966,11855,355249760,lwc,Imports should be sorted alphabetically.,5,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2142,viewContactRecord.js,viewContactRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249760,150386967,11855,355249760,lwc,Imports should be sorted alphabetically.,7,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2143,viewContactRecord.js,viewContactRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249760,150386968,11855,355249760,lwc,Expected 'this' to be used by class getter 'fields'.,15,3,2,class-methods-use-this,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/class-methods-use-this,2144,viewContactRecord.js,viewContactRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249760,150386969,11855,355249760,lwc,Expected object keys to be in ascending order. 'fields' should be before 'recordId'.,27,45,2,sort-keys,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-keys,2145,viewContactRecord.js,viewContactRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249765,150386970,11855,355249765,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2146,viewDiffDialogBox.js,viewDiffDialogBox,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249765,150386971,11855,355249765,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2147,viewDiffDialogBox.js,viewDiffDialogBox,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249767,150386972,11855,355249767,lwc,Expected an assignment or function call and instead saw an expression.,1,1,2,no-unused-expressions,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-unused-expressions,2148,viewDiffListColumns.js,viewDiffListColumns,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249767,150386973,11855,355249767,lwc,'hidden' is not defined.,1,2,2,no-undef,problem,eslint-lwc,https://eslint.org/docs/latest/rules/no-undef,2149,viewDiffListColumns.js,viewDiffListColumns,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249771,150386974,11855,355249771,lwc,Imports should be sorted alphabetically.,3,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2150,viewOpportunityRecord.js,viewOpportunityRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249771,150386975,11855,355249771,lwc,Imports should be sorted alphabetically.,4,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2151,viewOpportunityRecord.js,viewOpportunityRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249771,150386976,11855,355249771,lwc,Imports should be sorted alphabetically.,6,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2152,viewOpportunityRecord.js,viewOpportunityRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249771,150386977,11855,355249771,lwc,Expected 'this' to be used by class getter 'fields'.,13,3,2,class-methods-use-this,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/class-methods-use-this,2153,viewOpportunityRecord.js,viewOpportunityRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249771,150386978,11855,355249771,lwc,Expected object keys to be in ascending order. 'fields' should be before 'recordId'.,23,45,2,sort-keys,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-keys,2154,viewOpportunityRecord.js,viewOpportunityRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249775,150386979,11855,355249775,lwc,Imports should be sorted alphabetically.,3,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2155,viewProduct2Record.js,viewProduct2Record,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249775,150386980,11855,355249775,lwc,Imports should be sorted alphabetically.,5,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2156,viewProduct2Record.js,viewProduct2Record,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249775,150386981,11855,355249775,lwc,Imports should be sorted alphabetically.,6,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2157,viewProduct2Record.js,viewProduct2Record,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249775,150386982,11855,355249775,lwc,Imports should be sorted alphabetically.,7,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2158,viewProduct2Record.js,viewProduct2Record,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249775,150386983,11855,355249775,lwc,Expected 'this' to be used by class getter 'fields'.,13,3,2,class-methods-use-this,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/class-methods-use-this,2159,viewProduct2Record.js,viewProduct2Record,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249775,150386984,11855,355249775,lwc,Expected object keys to be in ascending order. 'fields' should be before 'recordId'.,23,45,2,sort-keys,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-keys,2160,viewProduct2Record.js,viewProduct2Record,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249783,150386985,11855,355249783,lwc,Imports should be sorted alphabetically.,3,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2161,viewStarterKitCustomObjectRecord.js,viewStarterKitCustomObjectRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249783,150386986,11855,355249783,lwc,Imports should be sorted alphabetically.,5,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2162,viewStarterKitCustomObjectRecord.js,viewStarterKitCustomObjectRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249783,150386987,11855,355249783,lwc,Imports should be sorted alphabetically.,8,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2163,viewStarterKitCustomObjectRecord.js,viewStarterKitCustomObjectRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249783,150386988,11855,355249783,lwc,"Lightning component class should be named ""ViewStarterKitCustomObjectRecord"".",10,16,2,@lwc/lwc/consistent-component-name,problem,eslint-lwc,https://github.com/salesforce/eslint-plugin-lwc/blob/v1.9.0/docs/rules/consistent-component-name.md,2164,viewStarterKitCustomObjectRecord.js,viewStarterKitCustomObjectRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249783,150386989,11855,355249783,lwc,Identifier 'ViewStarterKitCustomObject__cRecord' is not in camel case.,10,22,2,camelcase,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/camelcase,2165,viewStarterKitCustomObjectRecord.js,viewStarterKitCustomObjectRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249783,150386990,11855,355249783,lwc,Expected 'this' to be used by class getter 'fields'.,14,3,2,class-methods-use-this,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/class-methods-use-this,2166,viewStarterKitCustomObjectRecord.js,viewStarterKitCustomObjectRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249783,150386991,11855,355249783,lwc,Expected object keys to be in ascending order. 'fields' should be before 'recordId'.,25,45,2,sort-keys,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-keys,2167,viewStarterKitCustomObjectRecord.js,viewStarterKitCustomObjectRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249787,150386992,11855,355249787,lwc,Imports should be sorted alphabetically.,3,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2168,vieweBikeRecord.js,vieweBikeRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249787,150386993,11855,355249787,lwc,Imports should be sorted alphabetically.,4,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2169,vieweBikeRecord.js,vieweBikeRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249787,150386994,11855,355249787,lwc,Imports should be sorted alphabetically.,6,1,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2170,vieweBikeRecord.js,vieweBikeRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249787,150386995,11855,355249787,lwc,Comments should not begin with a lowercase character.,8,1,2,capitalized-comments,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/capitalized-comments,2171,vieweBikeRecord.js,vieweBikeRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249787,150386996,11855,355249787,lwc,Expected a block comment instead of consecutive line comments.,8,1,2,multiline-comment-style,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/multiline-comment-style,2172,vieweBikeRecord.js,vieweBikeRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249787,150386997,11855,355249787,lwc,Comments should not begin with a lowercase character.,9,1,2,capitalized-comments,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/capitalized-comments,2173,vieweBikeRecord.js,vieweBikeRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249787,150386998,11855,355249787,lwc,Expected 'this' to be used by class getter 'fields'.,15,3,2,class-methods-use-this,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/class-methods-use-this,2174,vieweBikeRecord.js,vieweBikeRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249787,150386999,11855,355249787,lwc,Expected object keys to be in ascending order. 'fields' should be before 'recordId'.,19,45,2,sort-keys,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-keys,2175,vieweBikeRecord.js,vieweBikeRecord,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249790,150387000,11855,355249790,lwc,Identifier name 's' is too short (< 2).,8,20,2,id-length,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/id-length,2176,wTHelloWorld1.js,wTHelloWorld1,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249790,150387001,11855,355249790,lwc,Unexpected console statement.,10,13,2,no-console,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/no-console,2177,wTHelloWorld1.js,wTHelloWorld1,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249793,150387002,11855,355249793,lwc,"Lightning component class should be named ""WTHelloWorld2"".",4,16,2,@lwc/lwc/consistent-component-name,problem,eslint-lwc,https://github.com/salesforce/eslint-plugin-lwc/blob/v1.9.0/docs/rules/consistent-component-name.md,2178,wTHelloWorld2.js,wTHelloWorld2,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249793,150387003,11855,355249793,lwc,Identifier name 's' is too short (< 2).,6,21,2,id-length,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/id-length,2179,wTHelloWorld2.js,wTHelloWorld2,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249796,150387004,11855,355249796,lwc,"Lightning component class should be named ""WTHelloWorld3"".",4,16,2,@lwc/lwc/consistent-component-name,problem,eslint-lwc,https://github.com/salesforce/eslint-plugin-lwc/blob/v1.9.0/docs/rules/consistent-component-name.md,2180,wTHelloWorld3.js,wTHelloWorld3,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249796,150387005,11855,355249796,lwc,Identifier name 's' is too short (< 2).,5,21,2,id-length,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/id-length,2181,wTHelloWorld3.js,wTHelloWorld3,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
11855,12909,355249802,150387006,11855,355249802,lwc,Member 'onError' of the import declaration should be sorted alphabetically.,5,5,2,sort-imports,suggestion,eslint-lwc,https://eslint.org/docs/latest/rules/sort-imports,2182,wTSubscribeToManufacturingLWC.js,wTSubscribeToManufacturingLWC,2026-05-04T00:45:43.543Z,2026-05-04T00:45:43.543Z
