metadataName,scanName,itemName,id,metadataId,itemId,problem,line,ruleset,rule,priority,description,type,column,engine,url,name,label,createdAt,updatedAt
11855,12909,355237953,144984386,11855,355237953,623,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBEntityDefinitionSharing.cls,MBEntityDefinitionSharing,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237953,144984387,11855,355237953,624,4,Code Style,FieldNamingConventions,1,The instance field name 'QualifiedApiName' doesn't match '[a-z][a-zA-Z0-9]*',class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBEntityDefinitionSharing.cls,MBEntityDefinitionSharing,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237953,144984388,11855,355237953,625,7,Code Style,FieldNamingConventions,1,The instance field name 'InternalSharingModel' doesn't match '[a-z][a-zA-Z0-9]*',class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBEntityDefinitionSharing.cls,MBEntityDefinitionSharing,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237953,144984389,11855,355237953,626,10,Code Style,FieldNamingConventions,1,The instance field name 'ExternalSharingModel' doesn't match '[a-z][a-zA-Z0-9]*',class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBEntityDefinitionSharing.cls,MBEntityDefinitionSharing,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237954,144984390,11855,355237954,627,1,Best Practices,AvoidGlobalModifier,3,Avoid using global modifier,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier,MBFieldDefinition.cls,MBFieldDefinition,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237954,144984391,11855,355237954,628,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBFieldDefinition.cls,MBFieldDefinition,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237954,144984392,11855,355237954,629,4,Code Style,FieldNamingConventions,1,The instance field name 'EntityDefinitionId' doesn't match '[a-z][a-zA-Z0-9]*',class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBFieldDefinition.cls,MBFieldDefinition,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237954,144984393,11855,355237954,630,7,Code Style,FieldNamingConventions,1,The instance field name 'DeveloperName' doesn't match '[a-z][a-zA-Z0-9]*',class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBFieldDefinition.cls,MBFieldDefinition,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237954,144984394,11855,355237954,631,10,Code Style,FieldNamingConventions,1,The instance field name 'Description' doesn't match '[a-z][a-zA-Z0-9]*',class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBFieldDefinition.cls,MBFieldDefinition,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237954,144984395,11855,355237954,632,13,Code Style,FieldNamingConventions,1,The instance field name 'ComplianceGroup' doesn't match '[a-z][a-zA-Z0-9]*',class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBFieldDefinition.cls,MBFieldDefinition,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237954,144984396,11855,355237954,633,16,Code Style,FieldNamingConventions,1,The instance field name 'SecurityClassification' doesn't match '[a-z][a-zA-Z0-9]*',class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBFieldDefinition.cls,MBFieldDefinition,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984397,11855,355237955,634,1,Best Practices,AvoidGlobalModifier,3,Avoid using global modifier,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984398,11855,355237955,635,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984399,11855,355237955,636,6,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984400,11855,355237955,637,13,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984401,11855,355237955,638,13,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984402,11855,355237955,639,24,Security,ApexSuggestUsingNamedCred,3,Suggest named credentials for authentication,class,27,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984403,11855,355237955,640,32,Best Practices,UnusedLocalVariable,5,Variable 'str' defined but not used,class,24,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984404,11855,355237955,641,44,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,17,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984405,11855,355237955,642,44,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,17,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984406,11855,355237955,643,48,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984407,11855,355237955,644,48,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984408,11855,355237955,645,53,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237955,144984409,11855,355237955,646,53,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBFieldDefinitionInvocableApex.cls,MBFieldDefinitionInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237956,144984410,11855,355237956,647,1,Security,ApexSharingViolations,3,Apex classes should declare a sharing model if DML or SOQL/SOSL is used,class,1,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexsharingviolations,MBIterable.cls,MBIterable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237956,144984411,11855,355237956,648,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBIterable.cls,MBIterable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237956,144984412,11855,355237956,649,2,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBIterable.cls,MBIterable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237956,144984413,11855,355237956,650,3,Performance,AvoidNonRestrictiveQueries,3,Avoid SOQL queries without a where or limit statement,class,48,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoidnonrestrictivequeries,MBIterable.cls,MBIterable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237956,144984414,11855,355237956,651,3,Security,ApexCRUDViolation,3,Validate CRUD permission before SOQL/DML operation or enforce user mode,class,48,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation,MBIterable.cls,MBIterable,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237957,144984415,11855,355237957,652,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBIterator.cls,MBIterator,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237957,144984416,11855,355237957,653,5,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBIterator.cls,MBIterator,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237957,144984417,11855,355237957,654,10,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBIterator.cls,MBIterator,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237957,144984418,11855,355237957,655,14,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBIterator.cls,MBIterator,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237958,144984419,11855,355237958,656,1,Best Practices,AvoidGlobalModifier,3,Avoid using global modifier,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier,MBLimit.cls,MBLimit,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237958,144984420,11855,355237958,657,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBLimit.cls,MBLimit,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237958,144984421,11855,355237958,658,4,Code Style,FieldNamingConventions,1,The instance field name 'LimitName' doesn't match '[a-z][a-zA-Z0-9]*',class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBLimit.cls,MBLimit,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237958,144984422,11855,355237958,659,7,Code Style,FieldNamingConventions,1,The instance field name 'MaxValue' doesn't match '[a-z][a-zA-Z0-9]*',class,20,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBLimit.cls,MBLimit,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237958,144984423,11855,355237958,660,10,Code Style,FieldNamingConventions,1,The instance field name 'RemainingValue' doesn't match '[a-z][a-zA-Z0-9]*',class,20,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBLimit.cls,MBLimit,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237958,144984424,11855,355237958,661,13,Code Style,FieldNamingConventions,1,The instance field name 'Unused' doesn't match '[a-z][a-zA-Z0-9]*',class,20,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBLimit.cls,MBLimit,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984425,11855,355237959,662,1,Best Practices,AvoidGlobalModifier,3,Avoid using global modifier,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#avoidglobalmodifier,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984426,11855,355237959,663,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984427,11855,355237959,664,6,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984428,11855,355237959,665,12,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984429,11855,355237959,666,12,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,9,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984430,11855,355237959,667,20,Security,ApexSuggestUsingNamedCred,3,Suggest named credentials for authentication,class,27,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984431,11855,355237959,668,29,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,17,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984432,11855,355237959,669,29,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,17,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984433,11855,355237959,670,36,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984434,11855,355237959,671,36,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984435,11855,355237959,672,40,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984436,11855,355237959,673,40,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,21,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984437,11855,355237959,674,54,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,17,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984438,11855,355237959,675,54,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,17,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984439,11855,355237959,676,58,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237959,144984440,11855,355237959,677,58,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBLimitInvocableApex.cls,MBLimitInvocableApex,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237960,144984441,11855,355237960,678,1,Security,ApexSharingViolations,3,Apex classes should declare a sharing model if DML or SOQL/SOSL is used,class,1,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexsharingviolations,MBLogMultipleRecordAccess.cls,MBLogMultipleRecordAccess,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237960,144984442,11855,355237960,679,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBLogMultipleRecordAccess.cls,MBLogMultipleRecordAccess,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237960,144984443,11855,355237960,680,3,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBLogMultipleRecordAccess.cls,MBLogMultipleRecordAccess,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237960,144984444,11855,355237960,681,32,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,17,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBLogMultipleRecordAccess.cls,MBLogMultipleRecordAccess,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237960,144984445,11855,355237960,682,32,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,17,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBLogMultipleRecordAccess.cls,MBLogMultipleRecordAccess,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237960,144984446,11855,355237960,683,40,Security,ApexCRUDViolation,3,Validate CRUD permission before SOQL/DML operation or enforce user mode,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation,MBLogMultipleRecordAccess.cls,MBLogMultipleRecordAccess,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237960,144984447,11855,355237960,684,44,Documentation,ApexDoc,3,Missing ApexDoc comment,class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBLogMultipleRecordAccess.cls,MBLogMultipleRecordAccess,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237960,144984448,11855,355237960,685,46,Code Style,FieldNamingConventions,1,The instance field name 'RecordsField' doesn't match '[a-z][a-zA-Z0-9]*',class,23,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBLogMultipleRecordAccess.cls,MBLogMultipleRecordAccess,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237960,144984449,11855,355237960,686,49,Code Style,FieldNamingConventions,1,The instance field name 'UserId' doesn't match '[a-z][a-zA-Z0-9]*',class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBLogMultipleRecordAccess.cls,MBLogMultipleRecordAccess,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237960,144984450,11855,355237960,687,52,Code Style,FieldNamingConventions,1,The instance field name 'EventDate' doesn't match '[a-z][a-zA-Z0-9]*',class,25,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#fieldnamingconventions,MBLogMultipleRecordAccess.cls,MBLogMultipleRecordAccess,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237961,144984451,11855,355237961,688,4,Code Style,MethodNamingConventions,1,The test method name 'testLogAccess_Success' doesn't match '[a-z][a-zA-Z0-9]*',class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#methodnamingconventions,MBLogMultipleRecordAccessTest.cls,MBLogMultipleRecordAccessTest,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237961,144984452,11855,355237961,689,9,Error Prone,AvoidHardcodingId,3,Hardcoding Ids is bound to break when changing environments.,class,18,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_errorprone.html#avoidhardcodingid,MBLogMultipleRecordAccessTest.cls,MBLogMultipleRecordAccessTest,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237961,144984453,11855,355237961,690,10,Error Prone,AvoidHardcodingId,3,Hardcoding Ids is bound to break when changing environments.,class,18,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_errorprone.html#avoidhardcodingid,MBLogMultipleRecordAccessTest.cls,MBLogMultipleRecordAccessTest,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237961,144984454,11855,355237961,691,63,Code Style,MethodNamingConventions,1,The test method name 'testLogAccess_InvalidJSON' doesn't match '[a-z][a-zA-Z0-9]*',class,12,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_codestyle.html#methodnamingconventions,MBLogMultipleRecordAccessTest.cls,MBLogMultipleRecordAccessTest,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237962,144984455,11855,355237962,692,1,Security,ApexSharingViolations,3,Apex classes should declare a sharing model if DML or SOQL/SOSL is used,class,1,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexsharingviolations,MBLogRecordExports.cls,MBLogRecordExports,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237962,144984456,11855,355237962,693,1,Documentation,ApexDoc,3,Missing ApexDoc comment,class,8,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBLogRecordExports.cls,MBLogRecordExports,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237962,144984457,11855,355237962,694,3,Documentation,ApexDoc,3,Missing ApexDoc comment,class,19,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_documentation.html#apexdoc,MBLogRecordExports.cls,MBLogRecordExports,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237962,144984458,11855,355237962,695,20,Security,ApexCRUDViolation,3,Validate CRUD permission before SOQL/DML operation or enforce user mode,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_security.html#apexcrudviolation,MBLogRecordExports.cls,MBLogRecordExports,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237962,144984459,11855,355237962,696,22,Performance,AvoidDebugStatements,3,Avoid debug statements since they impact on performance,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_performance.html#avoiddebugstatements,MBLogRecordExports.cls,MBLogRecordExports,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
11855,12909,355237962,144984460,11855,355237962,697,22,Best Practices,DebugsShouldUseLoggingLevel,3,Calls to System.debug should specify a logging level.,class,13,pmd,https://docs.pmd-code.org/pmd-doc-7.11.0/pmd_rules_apex_bestpractices.html#debugsshoulduselogginglevel,MBLogRecordExports.cls,MBLogRecordExports,2026-05-04T00:46:59.813Z,2026-05-04T00:46:59.813Z
